internal_id,original_header,source_file,domain,organism,model_group,class,original_length,model_input_length,group_id,partition
seq_407b82c51488e5c97ddc,FP008660 GSDMD_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,547af7d657ee8dacb0e2,validation
seq_e7779f972cda199e5cb8,FP008661 GSDMD_3             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,32f2e7eaa6772c756a8e,train
seq_365cc079ad2f580a1287,FP008662 EEF1D_4             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,401d6cd0657793f43d38,validation
seq_49e3231159009e30fd98,FP008663 EEF1D_3             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,7c7c6d2dfbaf8e3dee0c,train
seq_d315d6410ff15f10b170,FP008664 EEF1D_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2f99d216ec3cda9508ea,train
seq_72aae6307f68022fe37f,FP008665 EEF1D_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ee1d2c4a9e79b6db4f58,train
seq_acfeb713fdda1928cb87,FP008667 PYCRL_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,338ebfacb756a445b399,train
seq_445e0dd7233abd595457,FP008668 TSTA3_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,91c1b20e38f9ae1b72ca,train
seq_e9fadbdab8b19d55e89e,FP008669 ZNF623_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,6840e8d2ee5bb270c977,train
seq_02b95e1fa665c2934541,FP008670 ZNF623_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c0c2db240436decb6019,validation
seq_08f5ef700e9b9bf40788,FP008671 ZNF707_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e4aeaf33ecadffd609f6,validation
seq_3962ec214cecb8e72df0,FP008672 MAPK15_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,7b2c71b17f8f974e9966,train
seq_174e06ae07fa3cca8ba3,FP008673 FAM83H_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,450a470417afdf4a7eac,test
seq_479bdd91d18a0b8a8461,FP008674 SCRIB_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c0f82f0dab820e6d3de4,validation
seq_319ba8e31445bb610688,FP008675 SCRIB_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,04a69072b0e05c0db5e1,test
seq_acfa9ce6a529876c4ca4,FP008676 PUF60_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ebf8cbb6a820455e544e,test
seq_e05fd1291bd1ba282e60,FP008677 PLEC_8              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ffc1683c6cb1407a037e,train
seq_8095a49238a6be342086,FP008678 PLEC_7              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2dfcf4d6d1b922f2116a,train
seq_0af87bda21aa049908ed,FP008679 PLEC_6              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,1d177c32b3dacd037bde,train
seq_6c408d177134dc187bcd,FP008680 PLEC_5              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b14543353b574e887ea1,train
seq_fd4e43699cb6f097fce3,FP008681 PLEC_4              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0e4b9b8925c53e72e966,train
seq_ec25995630a024c26594,FP008682 PLEC_3              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,301d86a03618a32387eb,train
seq_87726501b4e4282501a0,FP008683 PLEC_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4bcc7eb0d4476e40c731,train
seq_6660c9ca7fdf9ded3f5b,FP008684 PLEC_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c773f19fc9a9c63fdd04,train
seq_f44de779050eeecc4ed8,FP008685 PARP10_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,135b149d13f2b8506609,train
seq_e5e005a3d08a371220aa,FP008686 PARP10_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3b0e24d40e2ae4c127a0,train
seq_7312d1b803899d37684e,FP008687 GRINA_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,d4d92d54b19a16e1411b,train
seq_31de69dd55cc83c373ee,FP008688 GRINA_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,1d65c3fd43857bc523cf,validation
seq_69a4cb506016a3b745e9,FP008689 SPATC1_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f52f9d0207274419e303,validation
seq_9a520a0f7c4902340abd,FP008690 EXOSC4_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2710ea60c877480ffd83,train
seq_0dd41fbd478a39e41dcf,FP008691 GPAA1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,58e088dffbf438a1dc0c,validation
seq_5d5120a2e66017281631,FP008692 CYC1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,38a9bb7b652b5bd473cb,test
seq_b86b456759a370fbbcb9,FP008693 SHARPIN_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5919339417e0cd4e6315,validation
seq_5d73d473f6abcc125375,FP008694 MAF1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c09d8d89634df3e583ec,train
seq_7c19895811915b53aea4,FP008695 FAM203A_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,289c5a27b6240da49685,train
seq_b6e32d46a9c89feb68c1,FP008696 MROH1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ff295211a63cda907a17,validation
seq_66486993b2b44467a73c,FP008698 BOP1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3c2063ad343ecdefc943,train
seq_8ab07eac666b8f64044d,FP008699 HSF1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f753cdb08297ca43f8c8,train
seq_941b3b401cdc424bb0dc,FP008700 SLC52A2_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,590162c20eb15003c78d,test
seq_f1aa5ea6c76cc2ed84f6,FP008701 SLC52A2_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,bdd86709db7ad8197829,train
seq_8a30618ef844c23b02c9,FP008702 CPSF1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,802ebf1e1c3109db7409,train
seq_90c5d523efc4fb6b798b,FP008703 SLC39A4_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4ef3fd67ff69dc7c27d6,train
seq_f47bbc6fb838be2f6665,FP008704 SLC39A4_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0678813da1d956990449,test
seq_de124978da515409ea4b,FP008705 VPS28_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,8b53889cadcd66ee4942,train
seq_bcc52a2eb712445a4dc4,FP008706 TONSL_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,74aec2e0a874ac75cc47,train
seq_88527830ccaa9c140623,FP008707 CYHR1_3             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dd2abef6cbe6254210e6,train
seq_dd2f8a06ac6296efe630,FP008708 CYHR1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,15b629e9b894d466e8f7,train
seq_be269a9aaacbe2225ffa,FP008709 CYHR1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ce31317321a3ffaf6d1d,validation
seq_727590b4b2416faf782b,FP008710 KIFC2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,50b62f1f5df25f1e4a5b,train
seq_85db3f39824eff92b938,FP008711 PPP1R16A_1          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,8767631326dfd97e7bf4,test
seq_7cb30b7e1bd79265fe34,FP008712 PPP1R16A_2          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5002d0f4b96058ebdc67,train
seq_0effef2c1f1fc1f2f600,FP008713 MFSD3_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,9d2f8b684994d7cfd7db,validation
seq_7409129b64942ce8999e,FP008714 RECQL4_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ad814584f11d8d54a9df,validation
seq_a66acf091e8d98a58822,FP008716 LRRC24_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,11ee00ca7c5aebf25363,train
seq_479b7f9391b235710299,FP008717 C8orf82_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a34533085ee4d331e59c,train
seq_0d4305b403be231d90c1,FP008718 ARHGAP39_2          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,34dd6501ba1fda8b9688,train
seq_f0a8a89a9fdd78f4004c,FP008719 ARHGAP39_1          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ca3432268fbb3aeccc1a,train
seq_09f2fabe10f148f9c229,FP008720 ZNF251_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,8b23c9ffa9da26e3b62d,train
seq_c75ef9b4ab3cbdfb6e15,FP008721 ZNF34_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dcb0cdf12656f30cf693,validation
seq_0dda9ed075c7bab36609,FP008722 RPL8_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e099029f5f1ea0505817,validation
seq_33cf3a69478210425a81,FP008723 RPL8_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,935edadc61e116747d8e,train
seq_9ff23e0bfb12901a0b31,FP008724 ZNF517_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,40c713cfa9c2ff357a3b,train
seq_49635220f145e5ab7a72,FP008725 ZNF7_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,6e7904bfc8a4e85cf018,train
seq_198ce02dcd86eade3b84,FP008726 COMMD5_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c83d6f778eae38562a7b,train
seq_037d8e7af9d319079861,FP008727 COMMD5_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,bc598b10f42b9a02bcd4,train
seq_f4fdc38c3efe2ba12926,FP008728 ZNF250_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,532a56268abd1589d2b6,train
seq_bc780f5953602264da30,FP008729 ZNF16_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,41d4fad0ceeb91ea0fa1,train
seq_89c1e4ea71db1d8cd09b,FP008730 C8orf33_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2be5172a4a0b2fcb225b,validation
seq_184932b26b1d2929a420,FP008732 KANK1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,618e9dd798c7536db3e4,train
seq_4d857d9f62ccb9d595a5,FP008733 KANK1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f9fc6a91b308e274e42b,train
seq_0df7cdcc60043dfb265f,FP008734 KANK1_3             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,bcae763e324f7b6b9b09,train
seq_32dcf6d01db994869337,FP008735 KANK1_4             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,edd728c78253169eb498,train
seq_a02f0ac3678dbb9ba13c,FP008736 KANK1_5             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f6ac0653c80aba9ae040,train
seq_257913e31c05efb84c62,FP008737 KANK1_6             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,fe777564f639da5152aa,validation
seq_f2f8d5822809abecdc2d,FP008738 DMRT2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3330f31f796b95f2b5cf,train
seq_6c5863fad90c4a82ae00,FP008739 DMRT2_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e50625de5bc16f815350,train
seq_29fed086de5034f6ee1f,FP008740 SMARCA2_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2786d1d1696e63489616,train
seq_a2bd81e52797d1fd1408,FP008741 VLDLR_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0e1127da7f0f8e15afdc,train
seq_adb9cf10161fef0b4a62,FP008742 VLDLR_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b39aab4d68cd87c40444,train
seq_835cb75a0249e9fe2d9b,FP008743 KIAA0020_1          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2597fe4c2617599e04c2,validation
seq_3bb78586e0a6e56bf6c0,FP008744 RFX3_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5d3c6272c2c2dd044d40,train
seq_cb30f6f9b6967d81f270,FP008745 RFX3_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,8c06fea30dc3926c05bf,test
seq_e2ba8c17c1df9ce4fd58,FP008746 GLIS3_3             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a8ea471fb3ebd0e99e9f,train
seq_6b3c5b3193e31fbc11c1,FP008747 GLIS3_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3f23501d894bfe9275bd,train
seq_14bfea5e3bda4adc5c06,FP008748 GLIS3_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a9b90be8604b98e41022,train
